ex;perhidro;mes;Local;ano;hora;num;sp;CP;peso;Sexo;EstMat;Gordura;pesoevis;Categoria; anom.min ;anom.max;anom.cheia;anom.seca;hidro.min;hidro.max;dur_cheia;dur_seca;estomago;gr
1;seca;out/99;Lago do Padre;1;D;824;Cichla monoculus;12.2;43.4;I;NA;0;40.3;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
1;seca;out/99;Lago do Padre;1;D;825;Cichla monoculus;13.5;54.00 ;I;NA;0;50.8;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
1;seca;out/99;Lago do Padre;1;D;828;Pellona flavipinnis;11.1;19.7;I;NA;1;18.3;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;829;Hoplias malabaricus;20.5;187.00 ;F;6;1;172.5;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;D;881;Acestrorhynchus falcirostris;26.7;189.3;M;NA;2;170.9;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;882;Acestrorhynchus falcirostris;17.8;43.00 ;F;6;1;41.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;D;883;Acestrorhynchus falcirostris;16.8;39.7;I;NA;1;37.5;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;D;884;Acestrorhynchus falcirostris;17.9;42.8;M;NA;1;40.6;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;D;885;Acestrorhynchus falcirostris;13.7;26.9;M;NA;1;25.8;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;CM;927;Cichla monoculus;13.2;51.6;M;1;0;50.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
1;seca;out/99;Lago do Padre;1;CM;928;Cichla monoculus;15.0 ;80.3;M;1;0;77.4;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
1;seca;out/99;Cacau/Borges;1;N;956;Hoplias malabaricus;26.6;347.8;M;NA;1;325.6;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Cacau/Borges;1;N;957;Acestrorhynchus falcirostris;27.8;175.00 ;F;5;1;164.1;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Cacau/Borges;1;N;958;Acestrorhynchus falcirostris;24.4;137.2;M;5;2;125.5;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Cacau/Borges;1;N;959;Acestrorhynchus falcirostris;23.8;138.7;M;NA;2;127.8;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Cacau/Borges;1;N;960;Acestrorhynchus falcirostris;25.8;176.00 ;M;NA;2;158.5;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;CAaCAau/Borges;1;N;962;Pellona flavipinnis;18.0;88.2;F;6;1;83.7;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
1;seca;out/99;CAaCAau/Borges;1;N;963;Pellona flavipinnis;18.5;102.3;M;NA;1;96.5;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
1;seca;out/99;CAaCAau/Borges;1;N;964;Pellona flavipinnis;22.0;136.5;F;2;1;127.8;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
1;seca;out/99;Po?o;1;N;185;Pellona castelnaeana;19.8;110.00 ;M;NA;2;NA;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;CV;526;Pellona castelnaeana;15.4;54.00 ;I;NA;1;45.9;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;CV;992;Acestrorhynchus falcirostris;30.4;283.00 ;F;2;2;258.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Po?o;1;CV;993;Acestrorhynchus falcirostris;29.3;232.1;F;2;2;207.9;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Po?o;1;CV;994;Acestrorhynchus falcirostris;26.8;152.7;M;NA;1;143.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Po?o;1;CV;995;Acestrorhynchus falcirostris;25.7;169.7;F;6;2;156.4;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Po?o;1;CV;996;Acestrorhynchus falcirostris;27.4;180.8;F;2;2;168.8;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Po?o;1;CV;997;Acestrorhynchus falcirostris;17.6;55.9;F;2;1;53.2;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1032;Hoplias malabaricus;27.9;460.00 ;M;NA;1;437.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1033;Hoplias malabaricus;31.0 ;705.00 ;F;6;1;660.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1034;Hoplias malabaricus;25.6;336.00 ;F;6;1;313.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1035;Hoplias malabaricus;25.4;328.00 ;F;2;0;311.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1036;Hoplias malabaricus;21.9;212.00 ;F;2;1;199.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1037;Hoplias malabaricus;20.6;176.00 ;M;NA;1;164.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1038;Acestrorhynchus falcirostris;24.3;130.00 ;M;NA;2;118.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1039;Acestrorhynchus falcirostris;22.6;98.00 ;F;2;1;92.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Lago do Padre;1;N;1040;Pellona flavipinnis;16.5;60.00 ;M;NA;1;57.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
1;seca;out/99;Cacau/Borges;1;D;582;Pellona castelnaeana;14.3;40.00 ;I;NA;1;38.4;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;CV;50001;Serrasalmus maculatus;9.3;30.91;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;CV;50002;Pygocentrus nattereri;12.5;93.71;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;CV;50004;Serrasalmus sp.n. robertsonii;12.5;68.72;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;CV;50005;Serrasalmus sp.n. robertsonii;11.3;47.81;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;CM;50040;Serrasalmus maculatus;14.0 ;134.00 ;f;6;2;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;CM;50041;Pygocentrus nattereri;16.5;219.00 ;F;6;3;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;CM;50042;Pygocentrus nattereri;11.5;74.00 ;M;1;1;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;D;50048;Serrasalmus maculatus;11.0 ;52.00 ;m;NA;1;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;D;50049;Serrasalmus maculatus;9.5;36.00 ;m;NA;1;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;D;50050;Pygocentrus nattereri;13.0 ;100.00 ;F;6;1;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;D;50060;Serrasalmus maculatus;10.0 ;39.00 ;m;NA;0;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;D;50061;Serrasalmus maculatus;9.5;29.00 ;f;1;0;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;D;50062;Serrasalmus maculatus;9.2;27.00 ;f;1;0;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;D;50063;Serrasalmus maculatus;9.0 ;26.00 ;m;NA;0;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50064;Pygocentrus nattereri;9.8;46.33;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50065;Serrasalmus sp.n. robertsonii;9.3;21.16;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50066;Serrasalmus sp.n. robertsonii;8.7;17.25;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50067;Serrasalmus sp.n. robertsonii;8.4;16.15;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50068;Serrasalmus sp.n. robertsonii;8.1;13.84;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50076;Pygocentrus nattereri;17.1;254.00 ;M;NA;3;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50077;Pygocentrus nattereri;16.8;233.00 ;F;6;3;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50078;Pygocentrus nattereri;15.4;176.00 ;F;5;2;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50079;Pygocentrus nattereri;15.4;177.00 ;F;2;3;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50080;Pygocentrus nattereri;13.4;112.00 ;M;NA;1;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Po?o;1;N;50098;Serrasalmus maculatus;10.2;40.8;n;NA;0;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50120;Serrasalmus maculatus;8.8;28.15;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50121;Serrasalmus maculatus;8.4;21.81;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50122;Serrasalmus maculatus;8.2;20.43;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50123;Serrasalmus maculatus;7.5;16.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50124;Serrasalmus maculatus;7.4;16.43;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50134;Serrasalmus maculatus;10.1;45.96;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50135;Serrasalmus maculatus;9.0 ;29.01;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50136;Serrasalmus maculatus;8.9;30.51;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50137;Serrasalmus maculatus;8.3;20.91;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50138;Serrasalmus maculatus;8.2;21.11;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50139;Serrasalmus maculatus;8.0 ;18.76;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50140;Serrasalmus maculatus;8.0 ;19.61;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50141;Serrasalmus maculatus;8.0 ;18.37;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50142;Serrasalmus maculatus;8.0 ;20.23;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50143;Serrasalmus maculatus;7.9;16.97;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50144;Serrasalmus maculatus;7.6;16.57;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50145;Serrasalmus maculatus;7.5;15.25;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50146;Serrasalmus maculatus;7.5;16.42;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50147;Serrasalmus maculatus;7.5;16.49;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;D;50148;Serrasalmus maculatus;7.9;18.26;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50149;Serrasalmus maculatus;7.4;13.48;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50150;Serrasalmus maculatus;7.5;15.53;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50151;Serrasalmus maculatus;7.9;17.01;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50152;Serrasalmus maculatus;7.9;17.11;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50153;Serrasalmus maculatus;7.7;17.36;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50154;Serrasalmus maculatus;8.0 ;19.24;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50155;Serrasalmus maculatus;8.7;25.52;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50156;Serrasalmus maculatus;8.9;28.18;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50157;Serrasalmus maculatus;9.2;27.89;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CV;50159;Serrasalmus maculatus;9.6;38.83;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50229;Serrasalmus maculatus;9.5;36.05;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50230;Serrasalmus maculatus;8.3;22.25;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50231;Serrasalmus maculatus;8.0 ;20.2;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50232;Serrasalmus maculatus;7.1;14.61;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50233;Serrasalmus maculatus;7.2;14.88;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50234;Serrasalmus maculatus;7.9;17.71;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50235;Serrasalmus maculatus;7.7;15.72;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50236;Serrasalmus maculatus;7.2;14.73;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50237;Serrasalmus maculatus;7.1;13.04;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50238;Serrasalmus maculatus;7.1;12.7;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50239;Serrasalmus maculatus;6.6;11.19;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50240;Serrasalmus maculatus;6.3;8.37;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50255;Serrasalmus maculatus;8.7;25.49;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50256;Serrasalmus maculatus;8.1;20.21;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50257;Serrasalmus maculatus;8.0 ;22.12;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50258;Serrasalmus maculatus;7.9;18.99;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50259;Serrasalmus maculatus;7.8;18.51;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50260;Serrasalmus maculatus;7.9;19.4;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50261;Serrasalmus maculatus;7.0 ;12.08;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Lago do Padre;1;CM;50262;Serrasalmus maculatus;7.0 ;12.92;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50263;Serrasalmus maculatus;9.0 ;30.38;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50264;Serrasalmus maculatus;10.5;51.29;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50265;Pygocentrus nattereri;12.0 ;84.1;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50266;Pygocentrus nattereri;11.5;68.25;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50267;Pygocentrus nattereri;11.4;73.5;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50268;Pygocentrus nattereri;11.9;78.52;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50269;Pygocentrus nattereri;12.8;104.57;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50276;Pygocentrus nattereri;13.8;112.3;f;1;0;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50277;Serrasalmus maculatus;11.5;61.5;f;1;0;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CV;50279;Serrasalmus maculatus;7.2;12.59;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50328;Serrasalmus maculatus;9.0 ;28.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50329;Pygocentrus nattereri;10.6;56.8;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50331;Serrasalmus sp.n. robertsonii;8.1;15.5;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50332;Serrasalmus sp.n. robertsonii;10.1;36.2;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50333;Serrasalmus sp.n. robertsonii;10.5;41.7;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50334;Serrasalmus sp.n. robertsonii;11.6;51.00;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50379;Pygocentrus nattereri;12.2;84.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50380;Pygocentrus nattereri;11.0 ;60.00 ;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50381;Pygocentrus nattereri;11.5;81.28;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
1;seca;out/99;Cacau/Borges;1;CM;50382;Pygocentrus nattereri;10.7;58.59;NA;NA;NA;NA;mutilador ;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;NA;NA
2;seca;nov/99;Lago do Padre;1;D;1528;Pellona flavipinnis;13.5;36.9;N;6;1;35.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;D;1529;Pellona flavipinnis;14.0;42.6;F;1;1;40.2;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;D;1596;Acestrorhynchus falcirostris;26.4;194.8;M;NA;3;173.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;D;1597;Acestrorhynchus falcirostris;19.4;60.00 ;M;NA;1;57.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;D;1598;Acestrorhynchus falcirostris;17.8;46.00 ;M;NA;1;44.7;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;D;1645;Hoplias malabaricus;25.8;379.00 ;F;6;0;372.0 ;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;D;1646;Hoplias malabaricus;24.4;289.7;F;6;0;275.9;carnivoro;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
2;seca;nov/99;Lago do Padre;1;D;1647;Cichla monoculus;23.3;288.7;F;2;1;284.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;D;1648;Cichla monoculus;16.6;107.1;F;1;0;103.8;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;CM;1687;Acestrorhynchus falcirostris;25.6;128.7;F;6;1;119.4;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;0;NA
2;seca;nov/99;Lago do Padre;1;CM;1688;Acestrorhynchus falcirostris;23.7;137.4;M;6;1;118.0 ;estrito;-0.63;0.66;20.9;12.6;16.95;28.62;136;88;1;NA
